id,issue,page,type,title,author,content,asset_ref
garden-gate:170:p070:text:02,170,70,text,Plant Profile: 'Hino-Crimson' Azalea,Marisa Reyes,"Rhododendron hybrid. Shrub. Blooms: Clusters of single, crimson-red flowers in early to midspring. Light: Part to full shade. Soil: Moist, well-drained. Pests: Occasional rust or powdery mildew. Size: 2 to 4 ft. tall, 3 to 4 ft. wide. Cold hardy: USDA zones 5 to 8. Source: Local garden centers.",
garden-gate:170:p070:text:03,170,70,text,Bring Dramatic Spring Color to Shade: Root Matters,Marisa Reyes,"Bring Dramatic Spring Color to Shade - Root Matters. Grow this azalea in dappled light with protection from the afternoon sun so the foliage won’t burn. Azaleas have shallow roots so when you plant, set the crown at the same depth it was growing in the pot to avoid smothering the roots or causing the plant to rot. A 1- to 2-inch layer of mulch helps retain moisture and keep soil temperatures even. As with many spring-blooming shrubs, a cold snap can jeopardize the blooms, so if you’re expecting temps below 25 degrees F and your ‘Hino-Crimson’ has fat buds or is blooming, toss a sheet or landscape fabric over it to save the flowers.",
garden-gate:170:p070:text:04,170,70,text,Bring Dramatic Spring Color to Shade: Pruning Tips,Marisa Reyes,"Bring Dramatic Spring Color to Shade - Pruning Tips. ‘Hino-Crimson’ doesn’t need much pruning. Remove any dead branches in spring but wait until after it flowers to shape the shrub so you don’t risk cutting off next year’s buds. If powdery mildew or rust have been a problem in the past, remove a few stems from the center to thin the growth and encourage better air circulation. Deadheading isn’t strictly necessary but can help tidy this shrub up after flowers fade. Just pinch spent blooms off with your fingertips.",
garden-gate:170:p070:text:05,170,70,text,Bring Dramatic Spring Color to Shade: Plant Partners,Marisa Reyes,Bring Dramatic Spring Color to Shade - Plant Partners. The vibrant blooms of ‘Hino-Crimson’ are real attention getters. It’s a no-brainer as a specimen but fits in well with other border companions too. Check out “Burst of Spring Color” below if you want to start your growing season off with a bang. —Marisa Reyes,
garden-gate:170:p070:text:06,170,70,text,Bring Dramatic Spring Color to Shade: Burst of Spring Color,Marisa Reyes,"Bring Dramatic Spring Color to Shade - Burst of Spring Color. Early spring brings loads of blooms from ‘Hino-Crimson’ azalea and the dainty white flowers of summer snowflake scattered below. A little later, the tight fiddleheads of interrupted fern push through the soil. As temperatures keep rising and summer arrives, spring flowers are replaced by astilbe’s tall violet-red plumes. Even after the color has faded, the blooms provide interest and structure until frost.",
garden-gate:170:p070:text:07,170,70,text,Plant Profile: Interrupted Fern,Marisa Reyes,Osmunda claytoniana. Perennial with lush green divided fronds. Light: Full to part shade. Size: 2 to 3 ft. tall and wide. Cold hardy: USDA zones 3 to 8.,
garden-gate:170:p070:text:08,170,70,text,Plant Profile: 'Purple Candles' Chinese Astilbe,Marisa Reyes,"Astilbe chinensis ‘Purple Candles’. Perennial with violet-red plumes in summer. Light: Part to full shade. Size: 24 to 48 in. tall, 18 to 24 in. wide. Cold hardy: USDA zones 4 to 9.",
garden-gate:170:p070:text:09,170,70,text,Plant Profile: Summer Snowflake,Marisa Reyes,"Leucojum aestivum. Bulb with white flowers in mid- to late spring. Light: Full sun to part shade. Size: 12 to 24 in. tall, 2 to 4 in. wide. Cold hardy: USDA zones 4 to 8.",
garden-gate:170:p070:image:01,170,70,image,Bring Dramatic Spring Color to Shade: Burst of Spring Color,Carlie Hamilton,"Illustrated shade-garden combination plan showing ‘Hino-Crimson’ azalea, interrupted fern, ‘Purple Candles’ Chinese astilbe, and summer snowflake arranged for spring-to-summer color.",
garden-gate:170:p071:image:01,170,71,image,Plant Profile: 'Hino-Crimson' Azalea,Marisa Reyes,"Full-page photo of ‘Hino-Crimson’ azalea covered in scarlet red blooms in a shaded garden, with an inset close-up of a single flower cluster.",
garden-gate:170:p072:text:01,170,72,text,Woodland Sanctuary,,"Wouldn’t you love to wander down the path of this woodland getaway next spring? Lean down and marvel at the unique shape of the shooting star and fernleaf bleeding heart flowers. Breathe in the sweet scent of the woodland phlox (and watch spring butterflies like swallowtails enjoy them, as well!). Look for fuzzy new leaves emerging from the hydrangea stems. Listen for bird calls and look for nests of fledglings that may enjoy the berries of the European cranberrybush and downy serviceberry come summer.",
garden-gate:170:p072:text:02,170,72,text,Woodland Sanctuary: Design and Care,,"Woodland Sanctuary. Because this natural-looking design doesn’t require much fussing, you’ll be able to take time to enjoy the details instead of attending to them. These plants will do best in part shade. If your yard backs up to a wooded area, this would be perfect at its edge. Or if you are lucky enough to have tall trees with a high canopy, it’ll look right at home, and the plants should thrive. Install a curving mulched path and a few stones here and there to accent the garden. Let clumps of perennials grow together and weave around each other. As the seasons come and go, plants (and winged visitors) will too.",
garden-gate:170:p072:image:01,170,72,image,Woodland Sanctuary,Carlie Hamilton,"Illustrated woodland-edge garden with a curving mulched path, split-rail fence, bench, shrubs, and spring-blooming shade plants for the Woodland Sanctuary plan.",
garden-gate:170:p073:text:01,170,73,text,Woodland Sanctuary: Plant List,,"Woodland Sanctuary plant list. A Woodland phlox, Phlox divaricata ‘Blue Moon’ (34). B Shooting star, Dodecatheon meadia ‘Goliath’ (11). C Brunnera, Brunnera macrophylla ‘Variegata’ (12). D Fernleaf bleeding heart, Dicentra ‘King of Hearts’ (16). E Mountain hydrangea, Hydrangea serrata Tuff Stuff™ (7). F Hosta, Hosta ‘Queen of the Seas’ (6). G White wood star, Eurybia divaricata (7). H European cranberrybush, Viburnum opulus ‘Compactum’ (1). I Giant meadow rue, Thalictrum rochebruneanum ‘Lavender Mist’ (8). J Downy serviceberry, Amelanchier arborea (1). Scale: 1 square = 1 square foot.",
garden-gate:170:p073:image:01,170,73,image,Woodland Sanctuary: Planting Plan,Carlie Hamilton,"Overhead planting-plan diagram for Woodland Sanctuary, with lettered plant masses arranged around a curving path, split-rail fence, and bench at a scale of 1 square foot per grid square.",
garden-gate:170:p074:text:01,170,74,text,Woodland Sanctuary: Meet the Plants,,"Woodland Sanctuary - Meet the Plants. This mix of plants will feed birds and butterflies from spring through fall. And the casual arrangement of plants requires only a few cleanup tasks throughout the year. Start by cutting back and raking up perennial stems and fallen leaves in early spring. Be sure to get this out of the way before early-to-emerge brunnera flowers start. Later, you may decide to cut back the woodland phlox stems as they fade (a string trimmer may be the easiest way to do this as the clump grows) and the brunnera blooms to allow the foliage to take center stage. As summer turns to fall, cut back the hosta bloom stalks for a tidier look. Only prune the shrubs if there’s a broken or dead branch—no need to prune for shape or size.",
garden-gate:170:p074:text:02,170,74,text,Plant Profile: Woodland Phlox,,"Phlox divaricata ‘Blue Moon’. Perennial; blue-purple flowers attract butterflies in spring; part shade; 12 to 18 in. tall, 8 to 12 in. wide; cold zones 3 to 9.",
garden-gate:170:p074:text:03,170,74,text,Plant Profile: Shooting Star,,"Dodecatheon meadia ‘Goliath’. Perennial; pink-purple flowers in mid- to late spring, ephemeral foliage; full sun to part shade; 18 to 24 in. tall and wide; cold zones 4 to 7.",
garden-gate:170:p074:text:04,170,74,text,Plant Profile: Hosta 'Queen of the Seas',,"Hosta ‘Queen of the Seas’. Perennial; white midsummer blooms feed hummingbirds, blue, piecrust-edged leaves; part to full shade; 2 to 3 ft. tall, 3 to 4 ft. wide; cold zones 3 to 9.",
garden-gate:170:p074:text:05,170,74,text,Plant Profile: White Wood Aster,,"Eurybia divaricata ‘Eastern Star’. Perennial; white late summer to early fall flowers feed butterflies; part to full shade; 12 to 30 in. tall, 18 to 30 in. wide; cold zones 3 to 8.",
garden-gate:170:p074:text:06,170,74,text,Plant Profile: European Cranberrybush,,"Viburnum opulus ‘Compactum’. Shrub; white flowers in spring, red berries in summer, red fall foliage; full sun to part shade; 4 to 5 ft. tall, 5 to 6 ft. wide; cold zones 3 to 8.",
garden-gate:170:p074:image:01,170,74,image,Plant Profile: Woodland Phlox,,"Plant portrait of woodland phlox, Phlox divaricata ‘Blue Moon’, showing blue-purple spring flowers for the Woodland Sanctuary plan.",
garden-gate:170:p074:image:02,170,74,image,Plant Profile: Shooting Star,,"Plant portrait of shooting star, Dodecatheon meadia ‘Goliath’, showing nodding pink-purple flowers with reflexed petals.",
garden-gate:170:p074:image:03,170,74,image,Plant Profile: Hosta 'Queen of the Seas',,Plant portrait of hosta ‘Queen of the Seas’ showing blue piecrust-edged leaves used as broad foliage texture in shade.,
garden-gate:170:p074:image:04,170,74,image,Plant Profile: White Wood Aster,,"Plant portrait of white wood aster, Eurybia divaricata ‘Eastern Star’, with small white flowers for late-summer to early-fall shade color.",
garden-gate:170:p074:image:05,170,74,image,Plant Profile: European Cranberrybush,,"Plant portrait of European cranberrybush, Viburnum opulus ‘Compactum’, showing clusters of red berries that feed birds in summer.",
garden-gate:170:p075:text:01,170,75,text,Plant Profile: Brunnera 'Variegata',,"Brunnera macrophylla ‘Variegata’. Perennial; blue flowers in spring, cream-and-green variegated foliage; part to full shade; 12 to 18 in. tall, 12 to 24 in. wide; cold zones 3 to 8.",
garden-gate:170:p075:text:02,170,75,text,Plant Profile: Fernleaf Bleeding Heart,,Dicentra ‘King of Hearts’. Perennial; rose-pink blooms start in late spring and continue sporadically till frost; full sun to full shade; 9 to 18 in. tall and wide; cold zones 3 to 8.,
