id,issue,page,type,title,author,content,asset_ref
garden-gate:180:p077:text:05,180,77,text,Regional Tips,,Mountain gardeners should plant bulbs 2 to 3 inches deeper than in milder climates and mulch after the ground freezes so bulbs are not tricked into sprouting by warm winter sun.,
garden-gate:180:p077:text:06,180,77,text,Regional Tips,,Mountain gardeners in wildfire-prone areas should clean up dry leaves and brush in fall and consider planting a green buffer around the house.,
garden-gate:180:p077:text:07,180,77,text,Regional Tips,,Mountain gardeners can ripen fully formed green tomatoes off the vine by storing them in a shallow box with newspaper between rows at 55 to 70 degrees F.,
garden-gate:180:p077:text:08,180,77,text,Regional Tips,,Mountain gardeners can set up rain barrels to collect roof runoff from melting snow and spring rain for later irrigation.,
garden-gate:180:p077:text:09,180,77,text,Regional Tips,,Southwest gardeners should chill tulip and hyacinth bulbs in a paper sack in the refrigerator for 6 to 8 weeks before planting in late December or early January.,
garden-gate:180:p077:text:10,180,77,text,Regional Tips,,"Southwest gardeners can overseed Bermuda grass with annual ryegrass in midfall by mowing low, raking to expose soil, spreading ryegrass seed, watering and covering lightly with compost.",
garden-gate:180:p077:text:11,180,77,text,Regional Tips,,Southwest gardeners should watch cool-season vegetables and flowers for aphids and spray with soapy water every few days until pests are gone.,
garden-gate:180:p077:text:12,180,77,text,Regional Tips,,"In hot, dry southwest areas, fall is the best time to plant smaller trees and shrubs so they establish before summer heat.",
garden-gate:180:p078:text:01,180,78,text,Regional Tips,,"Midwest gardeners should dig tender bulbs such as dahlia and canna after frost yellows foliage, dry good bulbs for 3 to 7 days and store them in ventilated containers where temperatures stay in the 50s.",
garden-gate:180:p078:text:02,180,78,text,Regional Tips,,Midwest gardeners can prune out small fall webworm webs or knock webs from trees with a high-pressure sprayer. Most mature trees tolerate repeated infestations without permanent damage.,
garden-gate:180:p078:text:03,180,78,text,Regional Tips,,"Midwest gardeners can start compost in fall with grass clippings, chopped leaves and food scraps, then spread finished compost on beds and vegetable gardens to improve soil.",
garden-gate:180:p078:text:04,180,78,text,Regional Tips,,"Midwest gardeners can save seed from annuals such as zinnia, sunflower and marigold. Let blooms dry on the plant, crush dried flowers over white paper and store dry seed in a bag, envelope or jar for 3 to 4 years.",
garden-gate:180:p078:text:05,180,78,text,Regional Tips,,Southeast gardeners can usually divide perennials into October if new divisions are mulched and kept moist.,
garden-gate:180:p078:text:06,180,78,text,Regional Tips,,Southeast gardeners should tie loose climbing rose canes to trellises or arbors with strips of old cotton T-shirts so winter winds do not break them.,
garden-gate:180:p078:text:07,180,78,text,Regional Tips,,Southeast gardeners can cut tired petunias back by one-third to one-half for better foliage and possibly a fresh flush of flowers; the same can help some perennials such as cranesbill and catmint.,
garden-gate:180:p078:text:08,180,78,text,Regional Tips,,"Southeast gardeners can use preemergent herbicide before planting cool-season annuals to reduce weed seed germination, following label directions.",
garden-gate:180:p078:text:09,180,78,text,Regional Tips,,Northeast gardeners should clean and fill bird feeders in fall so nonmigratory birds find the food source before snow makes natural food scarce.,
garden-gate:180:p078:text:10,180,78,text,Regional Tips,,"Northeast gardeners should inspect houseplants for insects before bringing them indoors, checking leaf undersides, stem joints and the soil surface, then handpicking, spraying with soapy water or using insecticidal soap outside.",
garden-gate:180:p078:text:11,180,78,text,Regional Tips,,Northeast gardeners can protect many plants from light frost with an old bed sheet or nonplastic cover; plastic can burn leaves where it touches.,
garden-gate:180:p082:image:01,180,82,image,Finishing Touches,,Native full-page winter bird photo showing a small bird perched among red berries.,
garden-gate:180:p083:text:01,180,83,text,In the Weeds,Jamie Seitz,"Jamie loved gardening in flip-flops, but plantar fasciitis made unsupported footwear painful after garden work.",
garden-gate:180:p083:text:02,180,83,text,In the Weeds,Jamie Seitz,"A chiropractor advised Jamie to stop wearing flip-flops, so she found sturdy outdoor hiking sandals that supported her feet without looking orthopedic.",
garden-gate:180:p083:text:03,180,83,text,In the Weeds,Jamie Seitz,"After a productive spring day of moving patio furniture, buying mulch, cleaning the shed, tilling beds, cleaning leaves, mulching and power-washing cushions in old flip-flops, her feet hurt badly for the rest of the season.",
garden-gate:180:p083:text:04,180,83,text,In the Weeds,Jamie Seitz,The lesson from Jamie's flip-flop gardening fail is to wear supportive outdoor shoes or sandals so you can keep gardening for a long time.,
garden-gate:180:p083:image:01,180,83,image,In the Weeds,Jamie Seitz,Native humorous illustration of gardening flip-flops and garden footwear for Jamie Seitz's column.,
garden-gate:181:p001:image:01,181,1,image,Cover,,"Native cover photograph of a yellow annual sunflower bloom with issue themes about new plants, monarch migration, garden styles, penstemon, dianthus, spring border combinations and money-saving reader tips.",
garden-gate:181:p003:text:01,181,3,text,from the editor,Kristin Beane Sullivan,A hand-cut garden bed edge made each spring with a half-moon edger can suit a tight budget and flexible planting habit because the bed shape can still change before committing to brick or metal edging.,
garden-gate:181:p003:image:01,181,3,image,from the editor,Kristin Beane Sullivan,Native editor-page photo of a half-moon edger being used to clean up a garden bed edge.,
garden-gate:181:p008:text:01,181,8,text,Reader Tips,"Dave Perry, MI","Dave Perry made a simple climbing-vine trellis by drilling long weather-proof screws near the top and bottom of a narrow porch support, stretching bungee cords tightly between them and winding black-eyed Susan vine, Thunbergia alata, around the cords.",
garden-gate:181:p008:text:02,181,8,text,Reader Tips,"Dave Perry, MI","Miniature cable ties can secure vines to bungee-cord trellis lines while they are getting started. Bright orange cords can add color to the planting, or black and neutral cords can blend into the background.",
garden-gate:181:p008:text:03,181,8,text,Reader Tips,"Sandra Toumbacaris, NY","Sandra Toumbacaris uses a long-handled garden rake as a measuring and planting tool in the vegetable garden. Marks every 6 to 12 inches on the handle help space rows, the handle presses a seed channel into the soil and the rake tines press and cover seeds with a light layer of soil.",
garden-gate:181:p008:text:04,181,8,text,Reader Tips,"Kay Morris, SC","Kay Morris reuses cleaned zip-top plastic bags to cover seed-starting flats for extra moisture during germination. She cuts the bags halfway along the side seams, loosely secures them over the flats and removes them after seedlings emerge to avoid excess moisture and disease.",
garden-gate:181:p008:image:01,181,8,image,Reader Tips,,Native technique photo showing bungee cords stretched between porch-support screws as a simple trellis for climbing vines.,
garden-gate:181:p008:image:02,181,8,image,Reader Tips,,"Native photo of a marked long-handled rake used for measuring, opening seed rows and covering seed in a vegetable garden.",
garden-gate:181:p009:text:01,181,9,text,Reader Tips,"Pat Paine, MO","Pat Paine keeps thrifted vintage tea kettles, coffee carafes and ice buckets filled with water near container plants so she can quickly water a droopy plant or dry pot without hauling a hose every time.",
garden-gate:181:p009:text:02,181,9,text,Reader Tips,"Pat Paine, MO","Old silver-plated items, enamelware and hammered aluminum can hold water and add personality near containers, while lids help keep small critters out. Containers still need thorough watering with a hose or large watering can.",
garden-gate:181:p009:text:03,181,9,text,Reader Tips,"Margie Sydney, CT",Margie Sydney protects ripening strawberries from birds by slipping reusable mesh produce bags over fruit clusters and gently securing the drawstring closure around the berries.,
garden-gate:181:p009:text:04,181,9,text,The Wild Side,,"Sleepy orange butterfly, Abaeis nicippe, is a small orange butterfly with thick brown wing margins and faint curving forewing marks that can look like closed eyes. Its 1 1/2- to 2 1/4-inch wings have yellow undersides with blurry brown and black markings, and the yellow deepens to rust in cooler months.",
garden-gate:181:p009:text:05,181,9,text,The Wild Side,,"Female sleepy orange butterflies lay slender oblong eggs on host plants in the pea family. Caterpillars are green with a slight blue cast, short fine white hairs and a creamy white side stripe; chrysalises have long pointed ends and may be green or dark brown.",
garden-gate:181:p009:text:06,181,9,text,The Wild Side,,"Sleepy orange butterflies occur in the southern half of the United States during summer and migrate farther south into Central America in winter. Caterpillars feed on Southern natives such as sensitive partridge pea, Chamaecrista nictitans, and wild senna, Senna hebecarpa, while adults nectar in open fields and along waterways and often gather minerals from wet soil and mud puddles.",
garden-gate:181:p009:image:01,181,9,image,Reader Tips,,Native photo of vintage metal tea and serving vessels used as decorative water reserves beside container plants.,
garden-gate:181:p009:image:02,181,9,image,Reader Tips,,Native technique photo of mesh produce bags covering ripening strawberries to keep birds from eating the fruit.,
garden-gate:181:p009:image:03,181,9,image,The Wild Side,,Native butterfly photo of a sleepy orange butterfly with orange wings and brown margins.,
garden-gate:181:p010:text:01,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Some seeds do not sprout quickly or at all without specific light, darkness, temperature or pretreatment. Knowing each seed's needs before sowing can improve germination speed and success.",
garden-gate:181:p010:text:02,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Bells of Ireland, Moluccella laevis, is an annual that germinates in 14 to 28 days at 65 to 68 degrees F after chilling seed in the refrigerator for 1 to 2 weeks.",
garden-gate:181:p010:text:03,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Blue poppy, Meconopsis betonicifolia, is a perennial for USDA zones 3 to 8 that germinates in 21 to 35 days at 55 to 65 degrees F after chilling seed in the refrigerator for 3 weeks.",
garden-gate:181:p010:text:04,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,Geum hybrids are perennials for USDA zones 4 to 9 that germinate in 21 to 30 days at 65 to 70 degrees F.,
garden-gate:181:p010:text:05,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Golden clematis, Clematis tangutica, is a perennial for USDA zones 3 to 9 that germinates in 21 to 35 days at 70 degrees F and may need a heat mat; chill seed in the refrigerator for 2 to 3 weeks.",
garden-gate:181:p010:text:06,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Passion flower, Passiflora caerulea, is a perennial for USDA zones 6 to 10 that germinates in 30 to 45 days at 75 to 80 degrees F and may need a heat mat; soak seed in water for 12 to 24 hours before sowing.",
garden-gate:181:p010:text:07,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Primula, Primula vulgaris, is a perennial for USDA zones 4 to 8 that germinates in 20 to 30 days at 50 to 60 degrees F.",
garden-gate:181:p010:text:08,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Stokes' aster, Stokesia laevis, is a perennial for USDA zones 4 to 9 that germinates in 25 to 30 days at 70 degrees F and may need a heat mat.",
garden-gate:181:p010:text:09,181,10,text,Struggling With Stubborn Seeds? Try These Tips!,,"Torch lily, Kniphofia species and hybrids, is a perennial for USDA zones 5 to 10 that germinates in 14 to 30 days at 70 to 75 degrees F and may need a heat mat.",
